MID,DISCIPL,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8404200280,ART,ANTOINE DUTOT MUSEUM AND GALLERY,5704764240, ,-75.14195,40.98378,24 MAIN ST,DELAWARE WATER GAP,PA,18327
8404200284,ART,SOUTHWESTERN PENNSYLVANIA COUNCIL FOR THE ARTS, , ,-79.64821,40.28028,PO BOX 793,GREENSBURG,PA,15601
8404200290,SCI,DOMINION SCIENCE CENTER, , ,-77.81894,40.81404,532 PIKE ST,STATE COLLEG,PA,16801
8404200304,CMU,BUCKS COUNTY CHILDREN'S MUSEUM,2156931290,HTTP://BUCKSKIDS.ORG/,-74.95321,40.36458,500 UNION SQUARE DR,NEW HOPE,PA,18901
8404200311,ZAW,LEHIGH VALLEY ZOO,6107994171,HTTP://WWW.LVZOO.ORG/,-75.62314,40.65868,5150 GAME PRESERVE ROAD,SCHNECKSVILLE,PA,18078
8404200313,SCI,CARNEGIE SCIENCE CENTER,4122373400,HTTP://WWW.CARNEGIESCIENCECENTER.ORG,-80.00132,40.44846,ONE ALLEGHENY AVENUE,PITTSBURGH,PA,15212
8404200328,BOT,HANSBERRY GARDEN & NATURE CENTER, ,HTTP://HANSBERRYGARDEN.COM,-75.1695,40.02628,5150 WAYNE AVENUE,PHILADELPHIA,PA,19144
8404200349,HST,SUSQUEHANNA RIVER ARCHAEOLOGICAL CENTER,6075657960,HTTPS://SRACENTER.WORDPRESS.COM/,-75.70637,41.52592,PO BOX 12,WAVERLY,PA,1489
8404200351,ZAW,WILD WOODS ANIMAL PARK, ,HTTP://WWW.WILDWOODSANIMALPARK.COM,-79.12484,41.68385,12 WILD WOODS LN,CLARENDON,PA,16313
8404200352,CMU,TIMMY'S TOWN CENTER,5703411511,HTTP://TIMMYSTOWNCENTER.ORG,-75.66456,41.40914,THE MALL AT STEAMTOWN 300 LACKAWANNA AVENUE,SCRANTON,PA,18503
8404200357,ART,FE GALLERY,4128606028,HTTP://WWW.FEGALLERY.ORG,-79.96087,40.46971,4102 BUTLER ST,PITTSBURGH,PA,15201
8404200364,HST,SCHUYLKILL RIVER HERITAGE CENTER,6109352181,HTTP://PHOENIXVILLEFOUNDRY.ORG/,-75.51584,40.13717,2 N MAIN ST,PHOENIXVILLE,PA,19460
8404200365,HST,NICHOLAS STOLTZFUS HOUSE,7178087785,HTTP://WWW.NICHOLASSTOLTZFUS.COM/,-75.96068,40.35387,1700 TULPEHOCKEN RD,WYOMISSING,PA,19610
8404200370,BOT,HORTULUS FARM FOUNDATION MUSEUM,2155980550, ,-74.97666,40.2832,60 THOMPSON MILL RD,WRIGHTSTOWN,PA,18940
8404200372,HST,STEAM INTO HISTORY,7179422370,HTTP://STEAMINTOHISTORY.COM,-76.7023,39.73904,2 WEST MAIN STREET,NEW FREEDOM,PA,17349
8404200378,HST,BLAIRSVILLE UNDERGROUND RAILROAD, , ,-79.26266,40.43186,116 E CAMPBELL ST,BLAIRSVILLE,PA,15717
8404200389,ART,ART IN THE WILDS,8148377167, ,-78.74779,41.62749,214 CHEMICAL WORKS RD,KANE,PA,16735
8404200394,HST,JOHN FITCH STEAMBOAT MUSEUM,2156754698, ,-75.08747,40.20937,CORNER OF NEWTOWN AND STREET ROADS PO BOX 2042,WARMINSTER,PA,18974
8404200409,BOT,AWBURY ARBORETUM,2158492855,HTTP://AWBURY.ORG/,-75.16904,40.04854,1 AWBURY RD,PHILADELPHIA,PA,19138
8404200411,SCI,MILL GROVE,6106667940, ,-75.43984,40.12639,131 MILL GROVE DR,AUDUBON,PA,19407
8404200445,NAT,OAKES MUSEUM OF NATURAL HISTORY,7176916082,HTTP://WWW.MESSIAH.EDU,-76.97988,40.20291,1 COLLEGE AVENUE,MECHANICSBURG,PA,17055
8404200453,ART,PHILADELPHIA MUSEUM OF ART,2157638100,HTTP://WWW.PHILAMUSEUM.ORG,-75.1794,39.96472,2600 BENJAMIN FRANKLIN PKWY,PHILADELPHIA,PA,19101
8404200456,SCI,FRANKLIN INSTITUTE,2154481200,HTTPS://WWW.FI.EDU/,-75.1724,39.95775,222 N 20TH ST,PHILADELPHIA,PA,19103
8404200465,ZAW,HAWK MOUNTAIN SANCTUARY ASSOCIATION,6107566961,HTTP://WWW.HAWKMOUNTAIN.ORG,-75.9763,40.64039,1700 HAWK MOUNTAIN RD,KEMPTON,PA,19529
8404200471,BOT,JOHN J TYLER ARBORETUM,6105669134,HTTP://WWW.TYLERARBORETUM.ORG,-75.44024,39.93344,515 PAINTER RD,MEDIA,PA,19063
8404200480,ART,ALLENTOWN ART MUSEUM,6104324333,HTTP://WWW.ALLENTOWNARTMUSEUM.ORG,-75.46816,40.604,31 NORTH 5TH STREET,ALLENTOWN,PA,18101
8404200486,ART,COMMUNITY ARTS CENTER,6105661713,HTTP://WWW.COMMUNITYARTSCENTER.ORG,-75.36235,39.90953,414 PLUSH MILL RD,WALLINGFORD,PA,19086
8404200496,ART,WHARTON ESHERICK MUSEUM,2156445822,HTTP://WWW.WHARTONESHERICKMUSEUM.ORG/,-75.49015,40.08485,1520 HORSE SHOE TRAIL,MALVERN,PA,19301
8404200505,BOT,GREAT VALLEY NATURE CENTER,6109359777,HTTP://GVNC.ORG/,-75.53469,40.08066,4251 STATE ROAD,DEVAULT,PA,19432
8404200519,ART,LANCASTER MUSEUM OF ART,7173943497,HTTP://WWW.LMAPA.ORG,-76.30083,40.04125,135 N LIME ST,LANCASTER,PA,17602
8404200523,HST,MECHANICSBURG MUSEUM,7176976088, ,-77.00963,40.21361,2 W STRAWBERRY AVE,MECHANICSBUR,PA,17055
8404200541,SCI,QUIET VALLEY LIVING HISTORICAL FARM,5709926161,HTTP://WWW.QUIETVALLEY.ORG/,-75.23009,41.04192,347 QUIET VALLEY RD,STROUDSBURG,PA,18360
8404200558,SCI,PENNSYLVANIA EARTH SCIENCE,6107671829, ,-75.35352,40.70474,4662 LOCUST DR,NAZARETH,PA,18064
8404200559,BOT,IRONSTONE RIDGE NATURE CENTER, , ,-77.09616,40.25782,581 N LOCUST POINT RD,MECHANICSBURG,PA,17050
8404200563,CMU,PLEASE TOUCH MUSEUM,2155813181,HTTP://WWW.PLEASETOUCHMUSEUM.ORG,-75.21214,39.97953,4231 AVE OF THE REPUBLIC,PHILADELPHIA,PA,19131
8404200566,SCI,MUSEUM OF SCIENTIFIC DISCOVERY, , ,-76.88272,40.26122,PO BOX 934,HARRISBURG,PA,17108
8404200571,HST,WYCK HOUSE,2158481690, ,-75.17869,40.03972,6026 GERMANTOWN AVE,PHILADELPHIA,PA,19144
8404200580,HST,ECKLEY MINERS VILLAGE,5706362070, ,-75.85776,40.99351,2 ECKLEY MAIN ST,WEATHERLY,PA,18255
8404200581,SCI,DELAWARE COUNTY INSTITUTE OF SCIENCE,6105665126, ,-75.39182,39.91885,11 VETERANS SQ,MEDIA,PA,19063
8404200584,HST,MID ATLANTIC AIR MUSEUM,6103727333,HTTP://WWW.MAAM.ORG,-75.97518,40.38003,11 MUSEUM DRIVE,READING,PA,19605
8404200587,HST,EASTERN MUSEUM OF MOTOR RACING,7175288279, ,-77.08327,40.02335,100 BALTIMORE ROAD,YORK SPRINGS,PA,17055
8404200609,HST,RAILROAD MUSEUM,7176878628, ,-76.18221,39.97162,PO BOX 125,STRASBURG,PA,17579
8404200624,CMU,CHILDREN'S MUSEUM,5703899206, ,-76.45249,40.99782,2 W 7TH ST,BLOOMSBURG,PA,17815
8404200632,HST,MACK TRUCKS HISTORICAL MUSEUM,6107093011,HTTP://WWW.MACKTRUCKS.COM/,-75.49772,40.56819,2402 LEHIGH PKWY S,ALLENTOWN,PA,18103
8404200641,BOT,POCONO ENVIRONMENTAL EDUCATION CENTER,5708282319,HTTP://WWW.PEEC.ORG,-74.91292,41.24896,538 EMERY ROAD,DINGMANS FERRY,PA,18328
8404200646,CMU,HANDS-ON HOUSE - CHILDREN'S MUSEUM OF LANCASTER,7175695437,HTTP://WWW.HANDSONHOUSE.ORG,-76.284,40.09384,721 LANDIS VALLEY RD,LANCASTER,PA,17601
8404200647,HST,NATIONAL CONSTITUTION CENTER,2154096600,HTTP://CONSTITUTIONCENTER.ORG/,-75.14882,39.95271,525 ARCH ST,PHILADELPHIA,PA,19106
8404200653,ART,JAMES A MICHENER ART MUSEUM,2153409800,HTTP://WWW.MICHENERARTMUSEUM.ORG,-75.12691,40.30824,138 S PINE ST,DOYLESTOWN,PA,18901
8404200669,HST,NO. 9 COAL MINE AND MUSEUM,5706457074,HTTP://NO9MINE.COM,-75.88293,40.83145,PO BOX 287,LANSFORD,PA,18232
8404200671,HST,ROBESONIA FURNACE, ,HTTP://WWW.ROBESONIAFURNACE.ORG/,-76.13908,40.35704,PO BOX 162,ROBESONIA,PA,19551
8404200688,HST,BOYERTOWN MUSEUM OF HISTORIC VEHICLES,6103672090,HTTP://WWW.BOYERTOWNMUSEUM.ORG/,-75.63959,40.33359,85 S WALNUT ST,BOYERTOWN,PA,19512
8404200727,BOT,JENKINS ARBORETUM,6106478870,HTTP://WWW.JENKINSARBORETUM.ORG,-75.43323,40.06208,631 BERWYN BAPTIST RD,DEVON,PA,19333
8404200732,HST,OLD TIME PLOW BOYS Club,6106836408,HTTP://WWW.OLDTIMEPLOWBOYS.COM/,-75.68636,40.49628,KUTZTOWN,MERTZTOWN,PA,19539
8404200737,HST,AMERICAN HELICOPTER MUSEUM & EDUCATION CENTER,6104369600,HTTP://WWW.AMERICANHELICOPTER.MUSEUM/,-75.5787,39.99168,1220 AMERICAN BLVD,WEST CHESTER,PA,19380
8404200745,HST,AMERICA ON WHEELS,6104324200,HTTP://AMERICAONWHEELS.ORG/,-75.45699,40.60653,5 N FRONT ST,ALLENTOWN,PA,18102
8404200749,HST,INSTITUTE FOR BIBLICAL AND SCIENTIFIC STUDIES,2154237374, ,-75.12335,39.97821,2424 E HAGERT ST,PHILADELPHIA,PA,19125
8404200758,CMU,CHILDREN'S CURIOSITY MUSEUM, , ,-75.64581,40.05088,124 LAKEVIEW DR,EXTON,PA,19341
8404200766,HST,PIPER AVIATION MUSEUM FOUNDATION,5707488283,HTTP://WWW.PIPERMUSEUM.COM,-77.42582,41.13369,1 PIPER WAY,LOCK HAVEN,PA,17745
8404200770,SCI,DA VINCI DISCOVERY CENTER OF SCIENCE AND TECHNOLOGY,4846641002,HTTP://WWW.DAVINCISCIENCECENTER.ORG/,-75.52086,40.58044,3145 HAMILTON BOULEVARD,ALLENTOWN,PA,18103
8404200777,HST,PENNSYLVANIA SKI AND WINTER SPORTS MUSEUM,5704214727, ,-75.93253,40.33766,201 WASHINGTON ST SUITE,READING,PA,19601
8404200789,ZAW,GENESIS WILDLIFE CENTER,5703484137, ,-75.37009,41.20144,1303 ROMEO RD,TOBYHANNA,PA,18466
8404200790,HST,OLD JAIL MUSEUM AND HERITAGE CENTER,5703255259,HTTP://THEOLDJAILMUSEUM.COM,-75.74817,40.86361,128 W BROADWAY,JIM THORPE,PA,18229
8404200800,HST,GOLDEN AGE AIR MUSEUM, ,HTTP://WWW.GOLDENAGEAIR.ORG,-76.26457,40.48604,371 AIRPORT RD,BETHEL,PA,19507
8404200805,SCI,WATSON CURTZE MANSION AND ERIE PLANETARIUM,8148715790,HTTP://WWW.ERIECOUNTYHISTORY.ORG,-80.09231,42.12692,356 W 6TH ST,ERIE,PA,16507
8404200806,HST,AMERICAN MUSEUM OF VETERINARY MEDICINE, , ,-76.77308,40.23417,1801 OBERLIN ROAD,MIDDLETOWN,PA,17057
8404200807,HST,PENNSYLVANIA STATE POLICE HISTORICAL EDUCATIONAL & MEMORIAL CENTER,7175340565,HTTP://WWW.PSP-HEMC.ORG,-76.65009,40.30388,187 E HERSHEY PARK DR,HERSHEY,PA,17033
8404200810,HST,NATIONAL MUSEUM OF INDUSTRIAL HISTORY,6106946644,HTTP://WWW.NMIH.ORG,-75.45578,40.63699,754 ROBLE RD STE 70,ALLENTOWN,PA,18109
8404200830,ART,PAGUS, , ,-75.29286,40.02004,215 LAUREL LN,HAVERFORD,PA,19041
8404200841,NAT,DELAWARE AND LEHIGH NATIONAL HERITAGE CORRIDOR,6102506703,HTTP://WWW.DELAWAREANDLEHIGH.ORG,-75.19947,40.67375,2750 HUGH MOORE PARK RD,EASTON,PA,18042
8404200843,HST,SLATE BELT HERITAGE CENTER,6105994993,HTTP://WWW.SLATEBELTHERITAGE.COM,-75.20646,40.86772,30 N 1ST ST,BANGOR,PA,18013
8404200853,HST,CENTRAL PENNSYLVANIA AFRICAN-AMERICAN MUSEUM AT OLD BETHEL AME CHURCH, ,HTTP://WWW.CPAFRICANAMERICANMUSEUM.ORG,-75.91776,40.33726,119 N 10TH ST,READING,PA,19601
8404200876,HST,JOHN JAMES AUDUBON CENTER AT MILL GROVE,6106665593,HTTP://JOHNJAMES.AUDUBON.ORG/,-75.43648,40.12383,1201 PAWLINGS RD,AUDUBON,PA,19403
8404200886,SCI,GATSME MODEL RAILROAD Club, ,HTTP://WWW.GATSME.ORG/,-75.19964,40.13949,323 MONTGOMERY AVE,FORT WASHINTGON,PA,19034
8404200894,HST,JOHNSON-SHAW STEREOSCOPIC MUSEUM,8143334326,HTTP://WWW.JOHNSONSHAWMUSEUM.ORG,-80.14645,41.63688,423 CHESTNUT ST,MEADVILLE,PA,16335
8404200946,HST,GRAND ARMY OF THE REPUBLIC MEMORIAL ASSN OF SCRANTON, , ,-75.5503,41.32908,172 CONSTITUTION DR,MOSCOW,PA,18444
8404200963,HST,ATWATER KENT MUSEUM,2158431713,HTTP://WWW.PHILADELPHIAHISTORY.ORG,-75.15203,39.95035,15 S 7TH ST,PHILADELPHIA,PA,19106
8404200981,HST,CHRISTIAN C SANDERSON MUSEUM,6103886545,HTTP://SANDERSONMUSEUM.ORG/,-75.60185,39.86859,1755 CREEK ROAD,CHADDS FORD,PA,19317
8404200985,ART,CAMBRIA COUNTY COMMUNITY ART CENTER,8142556515, ,-78.94757,40.31601,1217 MENOHER BLVD,JOHNSTOWN,PA,15907
8404201009,HST,WILLIAM BRINTON HOUSE,6103990913, ,-75.56166,39.89534,21 OAKLAND RD,WEST CHESTER,PA,19382
8404201062,BOT,RIVERBEND ENVIRONMENTAL EDUCATION CENTER,6105275234,HTTP://WWW.RIVERBENDEEC.ORG,-75.2837,40.06778,1950 SPRING MILL RD,GLADWYNE,PA,19035
8404201072,HST,TIOGA POINT MUSEUM ASSOCIATION,5708887225, ,-76.51605,41.95005,724 S MAIN STREET,ATHENS,PA,18810
8404201073,ART,KEMERER MUSEUM OF DECORATIVE ARTS,6108820450, ,-75.38139,40.62271,74 W BROAD ST STE 260,BETHLEHEM,PA,18018
8404201076,NAT,EVERHART MUSEUM OF NATURAL HISTORY SCIENCE & ART,5703467186, ,-75.64557,41.40064,1901 MULBERRY ST,SCRANTON,PA,18510
8404201091,ART,WESTMORELAND MUSEUM OF ART,7248371500,HTTP://WWW.WMUSEUMAA.ORG,-79.54487,40.30586,221 N MAIN ST,GREENSBURG,PA,15601
8404201104,ART,ERIE ART MUSEUM,8144595477,HTTP://ERIEARTMUSEUM.ORG/,-80.08636,42.1313,411 STATE ST,ERIE,PA,16501
8404201107,ART,VENANGO MUSEUM OF ART SCIENCE AND INDUSTRY,8146762007,HTTP://WWW.VENANGOMUSEUM.ORG,-79.70839,41.43328,270 SENECA ST,OIL CITY,PA,16301
8404201130,ART,MATTRESS FACTORY,4122313169,HTTP://WWW.MATTRESS.ORG,-80.01269,40.45686,500 SAMPSONIA WAY,PITTSBURGH,PA,15212
8404201155,ZAW,PITTSBURGH ZOO,4126653640,HTTP://WWW.PITTSBURGHZOO.ORG/,-79.92113,40.4827,1 WILD PLACE,PITTSBURGH,PA,15206
8404201161,HST,BOALSBURG HERITAGE MUSEUM,8144663035,HTTP://WWW.BOALSBURGHERITAGEMUSEUM.ORG/,-77.79197,40.77558,304 EAST MAIN STREET,BOALSBURG,PA,16827
8404201168,ART,HOMEWOOD ART MUSEUM,4123717481, ,-79.92055,40.46611,PO BOX 5118,PITTSBURGH,PA,15206
8404201176,BOT,PHIPPS CONSERVATORY & BOTANICAL GARDENS,4126226914,HTTPS://PHIPPS.CONSERVATORY.ORG/,-79.93931,40.44446,1 SCHENLEY DRIVE,PITTSBURGH,PA,15213
8404201177,ART,MERRICK ART GALLERY ASSOCIATES,7248461130,HTTP://WWW.MERRICKARTGALLERY.ORG/,-80.29335,40.73872,PO BOX 312,NEW BRIGHTON,PA,15066
8404201178,HST,COOLSPRING POWER MUSEUM,8148496883,HTTP://COOLSPRINGPOWERMUSEUM.ORG/,-79.0489,40.90794,179 COOLSPRING ROAD,COOLSPRING,PA,15730
8404201186,HST,PENNS VALLEY AREA HISTORICAL MUSEUM,8143494811,HTTP://WWW.PENNSVALLEYMUSEUM.ORG/,-77.41821,40.9061,244 WEST AARON SQUARE,AARONSBURG,PA,16820
8404201203,ART,CRARY ART GALLERY,8147234523,HTTP://WWW.CRARYGALLERY.ORG,-79.14668,41.84967,511 MARKET ST,WARREN,PA,16365
8404201205,CMU,QUAINT CORNER CHILDREN S MUSEUM, ,HTTP://QUAINTCORNER.NET,-78.40722,40.50847,2000 UNION AVE,ALTOONA,PA,16601
8404201206,ART,FRICK ART & HISTORICAL CENTER,4123710600,HTTP://WWW.THEFRICKPITTSBURGH.ORG/,-79.90229,40.44659,7227 REYNOLDS ST,PITTSBURGH,PA,15208
8404201210,ART,SUSQUEHANNA ART MUSEUM,7172338668,HTTP://WWW.SQART.ORG/,-76.88572,40.26519,300 NORTH ST 5TH FLOOR,HARRISBURG,PA,17120
8404201255,CMU,EXPERIENCE CHILDREN'S MUSEUM,8144533743,HTTP://WWW.ERIECHILDRENSMUSEUM.ORG,-80.08522,42.13174,420 FRENCH ST,ERIE,PA,16507
8404201261,HST,OIL REGION MUSIC PRESERVATION MUSEUM, ,HTTP://WWW.DEBENCEMUSICWORLD.COM,-79.83096,41.39776,1261 LIBERTY ST,FRANKLIN,PA,16323
8404201262,HST,MAUCH CHUNK MUSEUM AND CULTURAL CENTER,5703259190,HTTP://WWW.MAUCHCHUNKMUSEUM.COM,-75.75007,40.86221,41 W BROADWAY,JIM THORPE,PA,18229
8404201264,ART,JIMMY STEWART MUSEUM,7243496112, ,-79.15514,40.62307,835 PHILADELPHIA ST,INDIANA,PA,15701
8404201278,ART,NED SMITH CENTER,7176923699,HTTP://WWW.NEDSMITHCENTER.ORG/,-76.92687,40.53841,176 WATER COMPANY ROAD,MILLERSBURG,PA,17061
8404201282,HST,MUSEUM OF BUS TRANSPORTATION,6168738637,HTTP://WWW.AACAMUSEUM.ORG,-76.67563,40.28446,161 MUSEUM DR,HERSHEY,PA,17033
8404201304,HST,ALLISON-ANTRIM MUSEUM, ,HTTP://WWW.GREENCASTLEMUSEUM.ORG,-77.72395,39.78545,365 S RIDGE AVE,GREENCASTLE,PA,17225
8404201324,HST,PENNSYLVANIA FLY FISHING MUSEUM, ,HTTP://WWW.PAFLYFISHING.ORG/,-76.93461,40.34054,430 CAMERON STREET,MARYSVILLE,PA,17007
8404201332,HST,WILLIAM E SWIGART JR AUTOMOBILE MUSEUM,8146430885,HTTP://WWW.SWIGARTMUSEUM.COM,-77.9432,40.4429,12031 WILLIAM PENN HWY,HUNTINGDON,PA,16652
8404201346,HST,TROLLEY STATION ORAL HISTORY CENTER, , ,-79.89249,40.45623,7310 FRANKSTOWN AVE,PITTSBURGH,PA,15208
8404201347,HST,NATIONAL CIVIL WAR MUSEUM,7172601861,HTTP://NATIONALCIVILWARMUSEUM.ORG,-76.85622,40.27138,ONE LINCOLN CIRCLE,HARRISBURG,PA,17103
8404201360,HST,BOROUGH OF SEWICKLEY HEIGHTS HISTORY CENTER, , ,-80.15058,40.54546,1901 GLEN MITCHELL RD,SEWICKLEY,PA,15143
8404201367,SCI,PUNXSTWNEY WEATHER DISCOVERY CENTER,8149381000,HTTP://WWW.WEATHERDISCOVERY.ORG,-78.97167,40.94446,201 N FINDLEY ST,PUNXSUTAWNEY,PA,15767
8404201376,ZAW,NATIONAL AVIARY IN PITTSBURGH,4123237235,HTTP://WWW.AVIARY.ORG/,-80.00808,40.45247,700 ARCH ST,PITTSBURGH,PA,15212
8404201377,BOT,LAKE ERIE ARBORETUM AT FRONTIER, ,HTTP://WWW.LEAFERIE.ORG/,-80.16505,42.09619,1501 WEST 5TH STREET,ERIE,PA,16505
8404201378,HST,SIMPLER TIMES MUSEUM,8144843483, ,-79.34958,41.70591,111 SIMPLER TIMES LN,TIDIOUTE,PA,16351
8404201379,HST,NITTANY FARM MUSEUM,8143642342,HTTP://WWW.NITTANYANTIQUE.ORG,-77.64918,40.86867,3015 LOWER BRUSH VALLEY ROAD,CENTRAL HALL,PA,16828
8404201380,BOT,ENDLESS MOUNTAINS NATURE CENTER,5708363835,HTTP://ENDLESSNATURE.ORG/,-75.87873,41.51704,1309 VOSBURG RD,TUNKHANNOCK,PA,18657
8404201389,BOT,PLEASANT HILLS ARBORETUM, , ,-79.97919,40.34483,PO BOX 18133,PITTSBURGH,PA,15236
8404201408,CMU,DISCOVERY SPACE OF CENTRAL PENNSYLVANIA,8142340200,HTTP://MYDISCOVERYSPACE.ORG/SITE/DEFAULT.ASPX?PAGEID=1,-77.85856,40.79221,112 W FOSTER AVE,STATE COLLEGE,PA,16801
8404201424,BOT,WILLISTOWNS OKEHOCKING NATURE CENTER,6106475300, ,-75.48163,39.96729,5316 WEST CHESTER PIKE,NEWTOWN SQUA,PA,19073
8404201431,ART,CARNEGIE MUSEUM OF ART,4122320199,HTTP://WWW.TOONSEUM.ORG,-79.99651,40.44371,945 LIBERTY AVE,PITTSBURGH,PA,15222
8404201432,ART,TOONSEUM,8145451205, ,-78.01432,41.77318,407 ROSS ST,COUDERSPORT,PA,16915
8404201443,SCI,JOHNSVILLE CENTRIFUGE AND SCIENCE MUSEUM,2672508841,HTTP://NADCMUSEUM.ORG/,-75.07089,40.20203, 780 FALCON CIR,WARMINSTER,PA,18974
8404201444,HST,LEHIGH & KEYSTONE MODEL RAILROAD MUSEUM,6108687101,HTTP://WWW.LKVMRR.COM/,-75.37056,40.62372,701 LINDEN ST,BETHLEHEM,PA,18018
8404201465,ZAW,BUCKS COUNTY ZOO & CONSERVATION SOCIETY, , ,-75.1238,40.20744,1540 CAMPUS DR STE D,WARMINSTER,PA,18974
8404201467,HST,DELAWARE VALLEY FIRE MUSEUM, ,HTTP://DELAWAREVALLEYFIREMUSEUM.ORG,-74.9683,40.36451,46 N SUGAN ROAD,NEW HOPE,PA,18938
8404201502,BOT,HURRY HILL MAPLE FARM MUSEUM,8145721358,HTTP://HURRYHILLFARM.ORG,-80.16487,41.90287,11424 FRY ROAD,EDINBORO,PA,16412
8404201508,HST,APPALACHIAN TRAIL MUSEUM,7174868126,HTTP://WWW.ATMUSEUM.ORG,-77.29575,40.03868,1120 PINE GROVE RD,GARDNERS,PA,17324
8404201513,SCI,MONONGAHELA RIVER RAILROAD AND TRANSPORTATION MUSEUM,7248805960, ,-79.87977,40.02327,412 CHURCH STREET,BROWNSVILLE,PA,15417
8404201548,ART,ROMANIAN FOLK ART MUSEUM, ,HTTP://ROMANIANCULTURE.US,-75.16842,39.94726,1606 SPRUCE STREET,PHILADELPHIA,PA,19103
8404201561,ZAW,WILDERNESS WILDLIFE MUSEUM,7245939400,HTTP://WWW.WILDERNESSWILDLIFE.ORG/,-79.28097,40.1709,147 KESSLER DRIVE,RECTOR,PA,15677
8404201571,HST,OSCAR HAMMERSTEINS HIGHLAND FARM,3153456767, ,-75.11329,40.31109,70 EAST RD,DOYLESTOWN,PA,18901
8404201583,HST,HISTORY CENTER ON MAIN STREET,5702509829, ,-77.07901,41.80924,83 N MAIN ST,MANSFIELD,PA,16933
8404201593,SCI,VACCINE FARM, , ,-76.33263,40.03135,202 N PRINCE STREET SUIT,LANCASTER,PA,17603
8404201595,BOT,DIBBLE HILL NATIVE MEDICINAL PLANT SANCTUARY AND HEALING ARTS CENTER, , ,-80.14186,41.7296,PO BOX 914,SAEGERTOWN,PA,16433
8404201598,BOT,LONGWOOD GARDENS,6103881000,HTTP://LONGWOODGARDENS.ORG/,-75.7059,39.85647,PO BOX 501,KENNETT SQ,PA,19348
8404201616,HST,ISETT ACRES MUSEUM,8146439600,HTTP://WWW.ISETTACRES.COM/,-77.99679,40.50004,STONE CREEK RIDGE RD,HUNTINGDON,PA,16652
8404201621,HST,PRIMROSE SCHOOL AND MUSEUM, , ,-80.23105,40.37048,364 E LINCOLN AVE,MCDONALD,PA,15057
8404201623,HST,ROAD TO FREEDOM MUSEUM,9259624678, ,-75.84681,39.98031,925 W MAIN ST,COATESVILLE,PA,19320
8404201642,HST,PENNSYLVANIA VETERANS MUSEUM,6105660788,HTTP://WWW.PAVETERANSMUSEUM.ORG,-75.38888,39.91775,12 E STATE ST,MEDIA,PA,19063
8404201650,HST,MUSEUM OF NURSING HISTORY,2158314760,HTTP://WWW.NURSINGHISTORY.ORG,-75.15246,40.03947,1900 W OLNEY AVE,PHILADELPHIA,PA,19141
8404201663,HST,MOUNT JACKSON MUSEUM FOUNDATION, , ,-80.42511,40.97629,200 BREWSTER RD,NEW CASTLE,PA,16102
8404201672,HST,LAUREL HIGHLANDS HISTORICAL VILLAGE,8143221825,HTTP://LHHV.TRIPOD.COM/,-78.86748,40.41553,172 ALLBAUGH PARK RD,JOHNSTOWN,PA,15909
8404201680,HST,EAST STROUDSBURG RAILROAD TOWER,5704209989, ,-75.18137,40.99963,31 ANALOMINK STREET,EAST STROUDSBURG,PA,18301
8404201693,HST,WELLS FARGO HISTORY MUSEUM,2156706123, ,-75.1638,39.95065,123 SOUTH BROAD STREET,PHILADELPHIA,PA,10190
8404201695,BOT,ASBURY WOODS NATURE CENTER,8148355356,HTTP://WWW.ASBURYWOODS.ORG,-80.17415,42.05972,4105 ASBURY ROAD,ERIE,PA,16506
8404201697,BOT,BERKS CONSERVANCY,6103724992, ,-75.91609,40.33554,25 N 11TH STREET,READING,PA,19601
8404201699,BOT,BRIAR BUSH NATURE CENTER,2158876603,HTTP://WWW.BRIARBUSH.ORG,-75.12694,40.12257,1212 EDGE HILL RD,ABINGTON,PA,19001
8404201700,BOT,CARBON COUNTY ENVIRONMENTAL EDUC. CNTR,5706458597,HTTP://WWW.CARBONEEC.ORG,-75.86116,40.81918,151 E WHITE BEAR DR,SUMMIT HILL,PA,18250
8404201701,BOT,CLARENCE SCHOCK MEMORIAL PARK AT GOVERNOR DICK,7179643808,HTTP://WWW.PARKATGOVERNORDICK.ORG/,-76.46885,40.25392,PO BOX 161,MT GRETNA,PA,17064
8404201703,BOT,GERTRUDE B. FOX ENVIRONMENTAL CENTER,6104190218, ,-75.37912,40.64137,100 ILLICKS MILL RD,BETHLEHEM,PA,18017
8404201705,BOT,LACAWAC SANCTUARY,5706899494,HTTP://WWW.LACAWAC.ORG,-75.30932,41.39284,94 SANCTUARY ROAD,LAKE ARIEL,PA,18436
8404201711,BOT,SHAVER'S CREEK ENVIRONMENTAL CENTER,8148632000,HTTP://SHAVERSCREEK.ORG/,-77.90959,40.6503,3400 DISCOVERY ROAD,PETERSBURG,PA,16669
8404400012,NAT,MUSEUM OF NATURAL HISTORY,4017859457,HTTP://WWW.PROVIDENCERI.COM/MUSEUM,-71.41958,41.78636,1000 ELMWOOD AVENUE,PROVIDENCE,RI,2907
8404400013,ZAW,NEWPORT EXPLORATION CENTER AQUARIUM,4018498430,HTTP://WWW.SAVEBAY.ORG/AQUARIUM,-71.29815,41.48493,175 MEMORIAL BLVD,NEWPORT,RI,2840
