MID,DISCIPLINE,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8402900474,HSC,HISTORIC MADISON COUNTY SOCIETY, , ,-90.29451,37.56044,122 NORTH MAIN STREET,FREDERICKTOWN,MO,63645
8402900475,HSC,COOPER COUNTY HISTORICAL SOCIETY,6608343582, ,-92.91514,38.87558,111 ROE ST,PILOT GROVE,MO,65276
8402900476,HSC,MELVILLE-QUILIN HISTORICAL SOCIETY, , ,-90.26701,36.58047,PO BOX 295,QULIN,MO,63961
8402900484,HSC,HISTORICAL PRESERVATION SOCIETY OF CAMERON MISSOURI,8166326063,HTTP://THEOLDSCHOOLOFCAMERON.COM/,-94.23971,39.74249,116 W 4TH ST,CAMERON,MO,64429
8402900485,HSC,GRAIN VALLEY HISTORICAL SOCIETY,8164432616, ,-94.21291,39.0096,506 N MAIN ST,GRAIN VALLEY,MO,64029
8402900487,HSC,EASTERN JASPER COUNTY HISTORIC SITES ASSOCIATION, , ,-94.31284,37.15886,1740 S MAPLE ST,CARTHAGE,MO,64836
8402900489,HSC,MONITEAU COUNTY HISTORICAL SOCIETY,5737963563,HTTP://WWW.MONITEAU.NET,-92.56548,38.63393,201 N HIGH ST,CALIFORNIA,MO,65018
8402900492,HSC,SPRINGFIELD LANDMARKS PRESERVATION TRUST, , ,-93.2618,37.13798,1835 E REPUBLIC RD STE 2,SPRINGFIELD,MO,65804
8402900493,HSC,OLD ST MARYS HISTORIC PRESERVATION CORPORATION, , ,-94.57517,39.09777,1307 HOLMES ST,KANSAS CITY,MO,64106
8402900495,HSC,MIAMI MISSOURI,6608523305,HTTP://WWW.SULLIVANSFARMS.NET,-93.21266,39.30591,500 N MAIN PO BOX 33,MIAMI,MO,65344
8402900496,HSC,DE SOTO HISTORICAL SOCIETY OF DE SOTO MISSOURI, ,HTTP://WWW.DESOTOHISTORICALSOCIETY.COM,-90.55677,38.1408,400 BOYD STREET,DE SOTO,MO,63020
8402900498,HSC,SCOTTISH RITE CATHEDRAL PRESERVATION ASSOCIATION, , ,-90.23496,38.63777,3633 LINDELL BLVD,SAINT LOUIS,MO,63108
8402900499,HSC,SWEET SPRINGS HISTORICAL SOCIETY, , ,-93.41797,38.95713,803 BRIDGE ST,SWEET SPRING,MO,65351
8402900501,HSC,HISTORIC TIPTON,4239263631,HTTP://WWW.TIPTON-HAYNES.ORG/,-82.33243,36.29648,2620 SOUTH ROAN STREET,JOHNSON CITY,TN,65081
8402900502,HSC,SOUTH HOWARD COUNTY HISTORICAL SOCIETY, , ,-92.70552,39.01843,PO BOX 201,NEW FRANKLIN,MO,65274
8402900507,HSC,LINNEUS HISTORICAL MUSEUM ASSOCIATION, , ,-93.18487,39.89031,20263 HIGHWAY 5,LINNEUS,MO,64653
8402900508,HSC,SAPPINGTON CONCORD HISTORICAL SOCIETY,3149181617, ,-90.35262,38.50082,4474 GEMINI DR,SAINT LOUIS,MO,63128
8402900510,HSC,RECTORY, ,HTTP://WWW.RECTORYSCHOOL.ORG/,-90.54406,37.93226,PO BOX 486,BONNE TERRE,MO,63628
8402900513,HSC,BLACKWATER PRESERVATION SOCIETY,6608464411,HTTP://WWW.BLACKWATER-MO.COM,-92.95479,38.97816,PO BOX 26,BLACKWATER,MO,65322
8402900514,HSC,WHITE RIVER VALLEY HISTORICAL SOCIETY,4175462210,HTTP://WWW.WRVHS.ORG,-93.11898,36.71118,297 MAIN ST,FORSYTH,MO,65653
8402900516,HSC,FENTON HISTORICAL SOCIETY,6363260808,HTTP://WWW.FENTONHISTORY.COM/,-90.43698,38.51472,36 GOODE DRIVE,FENTON,MO,63026
8402900518,HSC,CRYSTAL CITY HISTORICAL SOCIETY,6365866269, ,-90.38331,38.2297,PO BOX 654,CRYSTAL CITY,MO,63019
8402900522,HSC,HALLSVILLE HISTORICAL SOCIETY,5736963431, ,-92.17384,39.09221,10151 E HIGHWAY OO,HALLSVILLE,MO,65255
8402900527,HSC,ATHENAGORAS SOCIETY,8164449031, ,-94.60197,38.97781,8332 BELLEVIEW AVE,KANSAS CITY,MO,64114
8402900529,HSC,RAYMORE HISTORICAL SOCIETY, , ,-94.45777,38.80349,PO BOX 1483,RAYMORE,MO,64083
8402900532,HSC,DISCOVERY EXPEDITION OF ST CHARLES MO,6369473199, ,-90.48413,38.77402,1050 S RIVERSIDE DR,SAINT CHARLE,MO,63301
8402900533,HSC,JOPLIN SCOTTISH RITE CATHEDRAL PRESERVATION ASSOCIATION,4176233219,HTTP://JOPLINAASR.COM,-94.50241,37.09537,505 SBYERS,JOPLIN,MO,64801
8402900535,HSC,DANIEL BOONE AND FRONTIER FAMILIES RESEARCH ASSOCIATION, ,HTTP://WWW.BOONEASSOCIATION.COM,-91.48489,38.55075,1770 HICKORY HILL DR,HERMANN,MO,65041
8402900537,HSC,BIBLE GROVE HISTORICAL PRESERVATION COMMITTEE OF SCOTLAND COMPANY, , ,-92.26244,40.2631,RR 1 BOX 47A,BARING,MO,63531
8402900540,HSC,FOUR RIVERS GENEALOGICAL SOCIETY,6362390280,HTTP://4RIVERSGEN.ORG/,-91.01072,38.55642,113 E 4TH ST,WASHINGTON,MO,63090
8402900543,HSC,CONCERNED CITIZENRY TO SAVE LINCOLN SCHOOL,5735946455, ,-91.49163,39.30198,802 W WALSH BLVD,VANDALIA,MO,63382
8402900545,HSC,FARRIS,8167766684,HTTP://WWW.FARRISTHEATRE.COM,-93.98037,39.27828,301 W MAIN ST,RICHMOND,MO,64085
8402900546,HSC,FRANK LLOYD WRIGHT HOUSE IN EBSWORTH PARK, , ,-90.388,38.64957,40 UPPER LADUE RD,SAINT LOUIS,MO,63124
8402900547,HSC,LAWRENCE COUNTY MISSOURI HISTORICAL SOCIETY, , ,-93.81272,37.10062,PO BOX 406,MOUNT VERNON,MO,65712
8402900548,HSC,HISTORIC HANNIBAL MARKETING COUNCIL,5732489800, ,-91.35594,39.7098,123 NORTH MAIN STREET,HANNIBAL,MO,63401
8402900549,HSC,JEFFERSON COUNTY GENEALOGICAL SOCIETY,6366778186,HTTP://WWW.JCGSMO.ORG/,-90.52296,38.47142,PO BOX 1342,HIGH RIDGE,MO,63049
8402900554,HSC,MERCER COUNTY GENEALOGICAL & HISTORICAL SOCIETY, , ,-93.5857,40.39824,PO BOX 97,PRINCETON,MO,64673
8402900555,HSC,CHARITON COUNTY HERITAGE TOURS,6602883425, ,-92.9254,39.46488,PO BOX 40,KEYTESVILLE,MO,65261
8402900556,HSC,LA PLATA PRESERVATION, , ,-92.48628,40.02179,424 E SANDERS ST,LA PLATA,MO,63549
8402900557,HSC,JOPLIN HISTORICAL AND MINERAL MUSEUM,4176231180,HTTP://WWW.JOPLINMUSEUM.ORG/,-94.54896,37.08724,504 S SCHIFFERDECKER AVE,JOPLIN,MO,64802
8402900559,HSC,REPUBLIC HISTORICAL SOCIETY,4177322181,HTTPS://REPUBLICHISTORY.WORDPRESS.COM/,-93.48041,37.11987,146 N MAIN AVE,REPUBLIC,MO,65738
8402900561,HSC,NEWTONIA BATTLEFIELDS PROTECTION ASSOCIATION,4174559999, ,-94.18365,36.87786,520 MILL ST,NEWTONIA,MO,64866
8402900562,HSC,MISSOURI SOCIETY FOR MILITARY HISTORY, , ,-92.17167,38.53375,2316 GREEN MEADOW DR,JEFFERSON CT,MO,65101
8402900564,HSC,WHEATLAND MISSOURI PIONEER VILLAGE, , ,-93.39169,38.05525,PO BOX 182,WHEATLAND,MO,65779
8402900566,HSC,B GRATZ AND MARY GUNN BROWN FOUNDATION,5736351850,HTTP://WWW.COLECOHISTSOC.ORG,-92.16896,38.57781,109 MADISON ST,JEFFERSON CT,MO,65101
8402900570,HSC,NEW HAVEN PRESERVATION SOCIETY,3148099729, ,-91.21781,38.61058,904 MAUPIN ST,NEW HAVEN,MO,63068
8402900572,HSC,CHAFFEE HISTORICAL SOCIETY, , ,-89.65504,37.18005,112 NORTH MAIN,CHAFFEE,MO,63740
8402900573,HSC,STODDARD COUNTY GENEALOGICAL SOCIETY, , ,-89.96396,36.789,402 WEST GRANT,DEXTER,MO,63841
8402900576,HSC,GERALD HISTORICAL SOCIETY, , ,-91.31794,38.40737,PO BOX 333,GERALD,MO,63037
8402900578,HSC,PRESERVATION RENAISSANCE OF INDEPENDENCE, , ,-94.41601,39.08986,115 E WALNUT ST,INDEPENDENCE,MO,64050
8402900581,HSC,HOPKINS HISTORICAL SOCIETY, , ,-94.81474,40.53056,113 NORTH THIRD STREET,HOPKINS,MO,64461
8402900583,HSC,POLK COUNTY GENEALOGICAL SOCIETY,4177772820, ,-93.41126,37.61324,120 E JACKSON,BOLIVAR,MO,65613
8402900586,HSC,CARROLL COUNTY GENEALOGICAL ASSOCIATION,6605420183,HTTP://WWW.CARROLLTONLIBRARY.COM/CARROLL-COUNTY-GENEALOGY-ASSOCIATION/,-93.50017,39.36735,701 RUBY ST,CARROLLTON,MO,64633
8402900590,HSC,LAND BETWEEN THE RIVERS HISTORICAL SOCIETY, , ,-90.366,38.92453,1420 DUMOND PO BOX 200,PORTAGE DES,MO,63373
8402900593,HSC,REAL WEST UNTOLD STORY, , ,-94.56592,39.06065,3607 FLORA AVE,KANSAS CITY,MO,64109
8402900595,HSC,WILDWOOD HISTORICAL SOCIETY,6364582860,HTTP://WWW.WILDWOODHISTORICALSOCIETY.ORG/,-90.62299,38.57603,WILDWOOD,GROVER,MO,63040
8402900597,HSC,NEW LEBANON PRESERVATION SOCIETY, , ,-92.79212,38.78555,5236 HWY A,BUNCETON,MO,65237
8402900598,HSC,ILASCO AREA HISTORICAL PRESERVATION SOCIETY,5732481216, ,-91.40508,39.70787,60 PIONEER TRL,HANNIBAL,MO,63401
8402900600,HSC,HIGGERSON SCHOOL HISTORIC SITE,5737485716,HTTP://WWW.HIGGERSONSCHOOLHISTORICSITE.COM,-89.52676,36.58532,307 MAIN ST,NEW MADRID,MO,63869
8402900602,HSC,MONROE COUNTY HISTORICAL SOCIETY,6603271831, ,-92.00882,39.48757,PO BOX 131,PARIS,MO,65275
8402900604,HSC,OLD TOWN CAPE,5733348085,HTTP://WWW.OLDTOWNCAPE.ORG,-89.52246,37.3064,418 BROADWAY ST,CPE GIRARDEA,MO,63701
8402900605,HSC,STANBERRY AREA HISTORICAL SOCIETY,6607832278, ,-94.53592,40.22138,901 N MAPLE ST,STANBERRY,MO,64489
8402900608,HSC,HISTORIC PATTONSBURG,8163479914, ,-94.35611,38.94092,1008 NE CHESTNUT ST,LEES SUMMIT,MO,64086
8402900609,HSC,SAPONI NATION OF MISSOURI MAHENIPS BAND, , ,-91.54362,36.52705,2 CEMETERY LN,THAYER,MO,65791
8402900613,HSC,CLINTON CHRISTIAN ACADEMY,6608902111,HTTP://WWW.CLINTONACADEMY.ORG/,-93.80968,38.3679,271 W DIVISION RD,CLINTON,MO,64735
8402900614,HSC,RIPLEY COUNTY HISTORICAL SOCIETY,5739965298,HTTP://DONIPHANMISSOURI.ORG/THE_CURRENT_RIVER_HERITAGE_MUSEUM_AND_GIFT_SHOP,-90.82625,36.61745,101 WASHINGTON STREET,DONIPHAN,MO,63935
8402900615,HSC,WATER TOWER AND PARK PRESERVATION SOCIETY, , ,-90.37102,38.4797,5578 KERTH RD,SAINT LOUIS,MO,63128
8402900616,HSC,SYLVAN SCHOOL, ,HTTP://LOCATIONS.SYLVANLEARNING.COM/US/GREENVILLE-SC/PROGRAM/READING-TUTORING,-90.4492,37.12544,PO BOX 32,GREENVILLE,MO,63944
8402900620,HSC,FORT DAVIDSON, ,HTTP://WWW.BATTLEOFPILOTKNOB.ORG/,-92.67917,38.56337,PO BOX 509,PILOT KNOB,MO,63663
8402900622,HSC,MVPA HISTORICAL ARCHIVES, , ,-94.44908,39.0758,PO BOX 520378,INDEPENDENCE,MO,64052
8402900623,HSC,PIKE COUNTY GENEALOGICAL SOCIETY,5737545303, ,-91.19202,39.32609,PO BOX 313,BOWLING GREE,MO,63334
8402900624,HSC,RALLS COUNTY HISTORICAL SOCIETY,4237624678, ,-91.40085,39.58471,423 SOUTH MAIN,NEW LONDON,MO,63459
8402900625,HSC,CAMERON HISTORICAL SOCIETY,8166327364, ,-94.23971,39.74249,116 W FOURTH,CAMERON,MO,64429
8402900630,HSC,WAVERLY CITIZENS FOR PROGRESS,6604932802, ,-93.54893,39.20561,PO B82,WAVERLY,MO,64096
8402900633,HSC,CAPE GIRARDEAU COUNTY GENEALOGICAL SOCIETY, , ,-89.6935,37.41619,PO BOX 571,JACKSON,MO,63755
8402900634,HSC,RICHMOND HEIGHTS HISTORICAL SOCIETY, , ,-90.32303,38.63041,1203 CLAYTONIA TER,SAINT LOUIS,MO,63117
8402900635,HSC,PENNYTOWN HISTORIC SITE, , ,-94.36831,39.02646,5101 S CEDAR CREST CT,INDEPENDENCE,MO,64055
8402900638,HSC,IRON MOUNTAIN RAILWAY,5732431688,HTTP://WWW.SLIMRR.COM/,-89.6935,37.41619,PO BOX 244,JACKSON,MO,63755
8402900639,HSC,CLAY COUNTY VETERANS MEMORIAL, , ,-94.57121,39.15775,810 NE 46TH TERRANCE,KANSAS CITY,MO,64116
8402900640,HSC,MONTICELLO FIRST, , ,-90.6276,38.13815,12955 MOHAWK DR,DE SOTO,MO,63020
8402900641,HSC,MISSOURI BAPTIST HISTORICAL SOCIETY,8167817700, ,-94.41634,39.24867,500 COLLEGE HILL,LIBERTY,MO,64068
8402900643,HSC,SIMMONS STABLE PRESERVATION FUND, ,HTTP://SADDLEBREDHALLOFFAME.ORG,-92.0066,39.29806,2651 AUDRAIN CO ROAD 395,THOMPSON,MO,65285
8402900644,HSC,HOLCOMB HISTORICAL SOCIETY, , ,-90.01727,36.37485,PO BOX 454,HOLCOMB,MO,63852
8402900646,HSC,HISTORIC MARTIN FRANKLIN HANLEY HOUSE,3142908553,HTTP://WWW.HANLEYHOUSE.ORG,-90.33225,38.65216,7600 WESTMORELAND AVE,CLAYTON,MO,63105
8402900649,HSC,KIRKWOOD HISTORICAL SOCIETY,3149655151, ,-90.41192,38.5812,302 W ARGONNE DR,KIRKWOOD,MO,63122
8402900651,HSC,LANDMARKS ASSOCIATION OF ST LOUIS,3144216474,HTTP://WWW.LANDMARKS-STL.ORG,-90.19269,38.631,911 WASHINGTON AVE STE 1,SAINT LOUIS,MO,63101
8402900654,HSC,JOHNSON COUNTY HISTORICAL SOCIETY,6607476480,HTTP://JOCOMOHISTORY.ORG/,-93.75016,38.76578,302 N MAIN ST,WARRENSBURG,MO,64093
8402900655,HSC,FLORISSANT VALLEY HISTORICAL SOCIETY,3148393626, ,-90.31175,38.80219,1896 S FLORISSANT ROAD,FLORISSANT,MO,63032
8402900656,HSC,ARROW ROCK,6608373231,HTTP://FRIENDSOFARROWROCK.ORG/,-92.94724,39.07022,PO BOX 124,ARROW ROCK,MO,65320
8402900657,HSC,BATES COUNTY HISTORICAL SOCIETY,6606790134,HTTP://WWW.BATESCOUNTYMUSEUM.ORG/,-94.33539,38.25697,PO BOX 164,BUTLER,MO,64730
8402900659,HSC,LIBERTY MEMORIAL ASSOCIATION,8168888100,HTTPS://THEWORLDWAR.ORG/,-94.58439,39.07973,100 W 26TH ST,KANSAS CITY,MO,64108
8402900660,HSC,WATKINS MILL ASSOCIATION, ,HTTP://WWW.WATKINSMILL.ORG/,-94.22768,39.34235,161ST STREET AND COUNTY ROAD RA,WASHINGTON,MO,64024
8402900662,HSC,ST CHARLES COUNTY HISTORICAL SOCIETY,6369469828,HTTP://SCCHS.ORG/,-90.48154,38.78107,101 S MAIN ST,SAINT CHARLE,MO,63301
8402900664,HSC,OLD ST FERDINAND,3148372110, ,-90.33915,38.80592,1 RUE ST FRANCOIS,FLORISSANT,MO,63031
8402900666,HSC,GENERAL JOHN J. PERSHING BOYHOOD HOME,6609632525,HTTP://WWW.PERSHINGMUSEUM.ORG/,-93.169,39.78693,900 PERSHING DRIVE,LACLEDE,MO,64651
8402900667,HSC,JEFFERSON NATIONAL PARKS,3146781500, ,-90.18766,38.6246,1 MEMORIAL DRIVE #1900,ST LOUIS,MO,63102
8402900668,HSC,WESTPORT HISTORICAL SOCIETY, ,HTTP://WESTPORTHISTORICAL.COM/,-94.58756,39.05419,4000 BALTIMORE AVE,KANSAS CITY,MO,64111
8402900669,HSC,JOPLIN HISTORICAL SOCIETY,4176231180, ,-94.51261,37.1015,PO BOX 555,JOPLIN,MO,64802
8402900671,HSC,WEBSTER GROVES HISTORICAL SOCIETY,3149681857,HTTP://HAWKENHOUSE.ORG/,-90.36688,38.57403,1155 S ROCK HILL RD,ST LOUIS,MO,63119
8402900672,HSC,BOONE COUNTY HISTORICAL SOCIETY,5734438936, ,-92.29335,38.90769,3801 PONDEROSA ST,COLUMBIA,MO,65201
8402900673,HSC,CARROLL COUNTY HISTORICAL SOCIETY,7655643152,HTTP://CARROLLCOUNTYMUSEUM.ORG,-93.48696,39.36378,510 N MASON ST,CARROLLTON,MO,64633
8402900674,HSC,CARONDELET HISTORICAL SOCIETY,3144816303, ,-90.24991,38.55894,6303 MICHIGAN AVE,SAINT LOUIS,MO,63111
8402900676,HSC,NODAWAY COUNTY HISTORICAL SOCIETY,6605828176,HTTP://WWW.NODAWAYHISTORICAL.NET,-94.87782,40.3462,110 NORTH WALNUT,MARYVILLE,MO,64468
8402900677,HSC,GASCONADE COUNTY HISTORICAL SOCIETY,5734864028,HTTPS://WWW.GASCONADECOUNTYHISTORICALSOCIETY.COM/URL.ASP,-91.46275,38.6637,PO BOX 131,HERMANN,MO,65041
8402900678,HSC,CRAWFORD COUNTY HISTORICAL SOCIETY,5738856099,HTTP://WWW.CRAWFORDMOMUSEUM.COM,-91.40786,38.06351,308 N SMITH ST,CUBA,MO,65453
8402900679,HSC,LEWIS COUNTY HISTORICAL SOCIETY,5732885713, ,-91.51865,40.13043,102 N 4TH ST,CANTON,MO,63435
8402900680,HSC,ST JOSEPH HISTORICAL SOCIETY,8162325861, ,-94.86153,39.77464,217 W POULIN ST,SAINT JOSEPH,MO,64502
8402900681,HSC,KANSAS CITY ATHENAEUM,8165613525,HTTP://WWW.KCATHENAEUM.ORG,-94.57371,39.06884,900 E LINWOOD BLVD,KANSAS CITY,MO,64109
8402900686,HSC,WESTON HISTORICAL MUSEUM,8166402909,HTTP://WWW.WESTONHISTORICALMUSEUM.ORG/,-94.90017,39.413,601 MAIN STREET,WESTON,MO,64098
8402900687,HSC,JACKSON COUNTY HISTORICAL SOCIETY,8162527454,HTTP://JCHS.ORG/,-94.41588,39.09223,112 W LEXINGTON AVE,INDEPENDENCE,MO,64051
8402900688,HSC,DEKALB COUNTY HISTORICAL SOCIETY,8164495451, ,-94.35465,39.90491,PO BOX 467,MAYSVILLE,MO,64469
8402900694,HSC,OSAGE VALLEY HERITAGE ASSOCIATION, , ,-93.41869,38.21327,PO BOX 352,WARSAW,MO,65355
8402900695,HSC,MISSOURI LEAD BELT JEWISH HISTORICAL SOCIETY,3147214764, ,-90.19269,38.631,911 WASHINGTON AVENUE 7TH FLOOR,SAINT LOUIS,MO,63101
8402900698,HSC,MISSOURI SOCIETY SONS OF THE REVOLUTION 1776, , ,-90.18954,38.62636,211 N BROADWAY STE 2150,SAINT LOUIS,MO,63102
8402900703,HSC,GRANTWOOD VILLAGE PRESERVATION SOCIETY, , ,-90.39176,38.53725,2 FOX MDWS,SUNSET HILLS,MO,63127
8402900704,HSC,TRAILS END-SEDALIA, ,HTTP://WWW.THETRAILSEND.ORG/,-93.18027,38.63211,30263 PLEASANT HILL RD,SEDALIA,MO,65301
8402900706,HSC,OLD JAMESTOWN ASSOCIATION,3145500184, ,-90.31175,38.80219,PO BOX 2223,FLORISSANT,MO,63032
8402900707,HSC,NORTHEAST KANSAS CITY HISTORICAL SOCIETY,8162219245,HTTP://WWW.NEKCHS.COM/,-94.53967,39.08962,PO BOX 270193,KANSAS CITY,MO,64127
8402900709,HSC,CRACKER HOUSE PROJECT, , ,-94.82816,39.76761,2603 FRANCIS ST,SAINT JOSEPH,MO,64501
8402900714,HSC,WEBB CITY AREA GENEALOGICAL SOCIETY,4176730398, ,-94.46517,37.1461,101 S LIBERTY ST,WEBB CITY,MO,64870
8402900715,HSC,JEFFERSON COUNTY VETERANS TRIBUTE, , ,-90.37347,38.42345,1983 FOX POINTE DR,ARNOLD,MO,63010
8402900719,HSC,POSSUM WALK HISTORIC SITE, , ,-95.06405,40.44342,PO BOX 122,BRLNGTON JCT,MO,64428
8402900720,HSC,FRANK JAMES BANK MUSEUM, , ,-94.29813,39.24016,500 CEMETARY HILL RD,LIBERTY,MO,64068
8402900722,HSC,TRISTAR HISTORY AND PRESERVATION,8168665848,HTTP://TRISTARHISTORY.ORG/,-94.68792,39.29582,9200 NW 112TH STREET BLDG #1,KANSAS CITY,MO,64190
8402900725,HSC,NATIVE SONS AND DAUGHTERS OF GREATER KANSAS CITY,8169269397, ,-94.59075,39.01358,6320 BROOKSIDE PLAZA 213,KANSAS CITY,MO,64113
8402900736,HSC,DEXTER HERITAGE ASSOCIATION, , ,-89.97264,36.79072,PO BOX 322,DEXTER,MO,63841
8402900737,HSC,MISSOURI ALLIANCE FOR HISTORIC PRESERVATION, ,HTTP://WWW.PRESERVEMO.ORG/,-92.75014,38.97519,320 FIRST STREET,BOONVILLE,MO,65205
8402900739,HSC,BONNIEBROOK HISTORICAL SOCIETY,4175611509,HTTP://WWW.ROSEONEILL.ORG,-93.2234,36.76992,485 ROSE ONEIL RD,WALNUT SHADE,MO,65771
8402900740,HSC,MARK TWAIN BOYHOOD HOME & MUSEUM,5732219010,HTTP://WWW.MARKTWAINMUSEUM.ORG,-91.35576,39.70985,120 N MAIN ST,HANNIBAL,MO,63401
8402900741,HSC,MISSOURI SOCIETY FOR HISTOLOGY,8165231057, ,-94.54928,39.00796,3210 E MEYER BLVD,KANSAS CITY,MO,64132
8402900744,HSC,PETTIS COUNTY HISTORICAL SOCIETY,6608293102, ,-93.22694,38.7072,401 S LAMINE AVE,SEDALIA,MO,65301
8402900746,HSC,JQH HISTORIC PRESERVATION FOR EDUCATION, , ,-90.48448,38.77536,803 S MAIN ST,SAINT CHARLE,MO,63301
8402900747,HSC,SUNSET HILLS HISTORICAL SOCIETY, , ,-90.40152,38.54434,3939 S LINDBERGH BLVD,SAINT LOUIS,MO,63127
8402900750,HSC,ARNOLD MISSOURI HISTORICAL SOCIETY,6362822828,HTTP://ARNOLDHISTORICAL.ORG,-90.37766,38.4275,1723 JEFFCO BLVD,ARNOLD,MO,63010
8402900751,HSC,AMERICAN CUT GLASS ASSOCIATION,5737567344, ,-90.42622,37.79678,534 YOSEMITE ST,FARMINGTON,MO,63640
8402900753,HSC,ST JOSEPH SCOTTISH RITE MASONIC CENTER PRESERVATION,8162326741,HTTP://WWW.SCOTTISHRITE-STJO.ORG/,-94.85295,39.76993,515 N 6TH ST,ST JOSEPH,MO,64501
8402900755,HSC,RED ARROW OF CAROLINA, , ,-80.86934,35.07899,11613 SUNSWEPT LN,CHARLOTTE,NC,28226
8402900756,HSC,CENTRALLA BATTLEFIELD, , ,-92.13771,39.21167,123 N ROLLINS ST,CENTRALIA,MO,65240
8402900759,HSC,DESOTO RAILROAD EMPLOYEES MEMORIAL, ,HTTP://WWW.DESOTORAILROADMEMORIAL.ORG/,-90.55265,38.12083,PO BOX 146,DESOTO,MO,63020
8402900761,HSC,MONGER HISTORICAL SCHOOL & CHURCH, , ,-93.32152,37.12217,2017 W INGLEWOOD CT,SPRINGFIELD,MO,65807
8402900762,HSC,FAR WEST HISTORICAL SOCIETY, , ,-94.13568,39.72442,2650 NW STATE ROUTE D,CAMERON,MO,64429
8402900764,HSC,TOWN AND COUNTRY HISTORICAL SOCIETY, , ,-90.46581,38.63191,20 ROCLARE LN,SAINT LOUIS,MO,63131
8402900765,HSC,KANSAS CITY POLICE HISTORICAL SOCIETY,8162345073, ,-94.57495,39.10448,PO BOX 15351,KANSAS CITY,MO,64106
8402900767,HSC,GREATER ST LOUIS BASE BALL HISTORICAL SOCIETY, , ,-90.81519,38.7039,2 COUNTRY LIFE,DEFIANCE,MO,63341
8402900769,HSC,CAPE GIRARDEAU COUNTY HISTORICAL SOCIETY,5732431052,HTTP://WWW.CAPECOUNTY.US/,-89.66381,37.35842,265 GRANDVIEW DR,JACKSON,MO,63755
8402900773,HSC,WHEATLEY HISTORICAL PRESERVATION ASSOCIATION, , ,-90.39728,36.76471,921 GARFIELD ST,POPLAR BLUFF,MO,63902
8402900774,HSC,BISMARK DEPOT PRESERVATION COMMITTEE, , ,-90.63144,37.753,PO BOX 842,BISMARCK,MO,63624
8402900777,HSC,CLARKS CHAPEL, , ,-92.74331,39.03433,3613 HIGHWAY 5,NEW FRANKLIN,MO,65274
8402900779,HSC,MOUNT HOREB HISTORICAL SOCIETY, , ,-91.50607,38.99851,68 STELLA ROAD,MONTGOMERY CITY,MO,63361
8402900783,HSC,TRI-COUNTY GENEALOGICAL SOCIETY, , ,-94.35806,37.83933,218 W WALNUT ST,NEVADA,MO,64772
8402900785,HSC,SAINT LOUIS AFRICAN-AMERICAN HISTORY & GENEALOGY SOCIETY, ,HTTP://WWW.STL-AAHGS.COM,-90.25243,38.56294,823 FILLMORE ST,SAINT LOUIS,MO,63111
8402900792,HSC,HANNIBAL HISTORY MUSEUM, ,HTTP://HANNIBALHISTORYMUSEUM.COM/,-91.35639,39.71072,200 N MAIN STREET,HANNIBAL,MO,63401
8402900793,HSC,HISTORIC ROCK CLIFF MANSION, ,HTTPS://ROCKCLIFFEMANSION.COM/,-91.36703,39.70716,1000 BIRD STREET,HANNIBAL,MO,63401
8402900795,HSC,GEORGE WASHINGTON CARVER NATIONAL MONUMENT,4173254151, ,-94.35103,36.98569,5646 CARVER ROAD,DIAMOND,MO,64840
8402900797,HSC,WILSON'S CREEK NATIONAL BATTLEFIELD,4177322662, ,-93.44458,37.1058,6424 WEST FARM ROAD 182,REPUBLIC,MO,65738
8402900798,HSC,JEFFERSON NATIONAL EXPANSION MEMORIAL,3146551600, ,-90.18887,38.62522,11 NORTH FOURTH STREET,ST LOUIS,MO,63102
8402900799,HSC,ULYSSES S. GRANT NATIONAL HISTORIC SITE,3148421867, ,-90.35612,38.5515,7400 GRANT ROAD,ST LOUIS,MO,63123
8402900800,HSC,OZARK NATIONAL SCENIC RIVERWAYS,5733238822, ,-90.8994,37.06477,PO BOX 490,VAN BUREN,MO,63965
8403000006,HSC,STUMPTOWN HISTORICAL MUSEUM,4068620067,HTTP://STUMPTOWNHISTORICALSOCIETY.ORG,-114.33651,48.41382,500 DEPOT ST STE 101,WHITEFISH,MT,59937
8403000047,HSC,CONRAD MANSION,4067552166,HTTP://WWW.CONRADMANSION.COM,-114.30294,48.19658,330 WOODLAND AVE,KALISPELL,MT,59901
8403000050,HSC,COPPER KING MANSION,4067827580,HTTP://WWW.COPPERKINGMANSION.COM/,-112.54024,46.01447,219 W GRANITE ST,BUTTE,MT,59701
8403000053,HSC,CONRAD TRANSPORTATION & HISTORICAL,4062780178, ,-111.94905,48.1689,402 S VIRGINIA ST,CONRAD,MT,59425
8403000057,HSC,DALY MANSION,4063636004,HTTP://WWW.DALYMANSION.ORG/,-114.14003,46.26608,251 EASTSIDE HWY,HAMILTON,MT,59840
8403000067,HSC,AUGUSTA AREA HISTORICAL SOCIETY, , ,-112.63526,47.39278,PO BOX 476,AUGUSTA,MT,59410
8403000070,HSC,WARFIELD EQUESTRIAN COMMUNITY CENTER,4066672235,HTTP://WARFIELDPARK.ORG/,-108.4993,45.77059,3651 ALKALI CREEK ROAD,BILLINGS,MT,59101
8403000075,HSC,MONTANA MUSEUM OF RAILROAD HISTORY, ,HTTP://MMRH.ORG,-111.25015,47.51354,3252 8TH AVE N,GREAT FALLS,MT,59401
